YEAR,State,Constituency,Candidate,Party,Votes,Rank,Total_Votes_Const,Vote_Share_Percent,Is_Winner,Margin,Total_Assets,Criminal_Cases,Gender,Electors
2004,BIHAR,JHANJHARPUR,DEVENDRA PRASAD YADAV,RJD,323400.0,1.0,704243.0,45.92164920347096,1,12835,0.0,0.0,MALE,
2004,BIHAR,KATIHAR,NIKHIL KUMAR CHOUDHARY,BJP,288922.0,1.0,704449.0,41.01389880601719,1,2565,0.0,1.0,MALE,
2004,BIHAR,KHAGARIA,RABINDRA KU. RANA,RJD,322440.0,1.0,676017.0,47.69702537066375,1,67123,0.0,1.0,MALE,
2004,BIHAR,KISHANGANJ,TASLIMUDDIN,RJD,420331.0,1.0,813315.0,51.68120592882217,1,160497,0.0,9.0,MALE,
2004,BIHAR,MADHEPURA,LALU PRASAD,RJD,344301.0,1.0,695674.0,49.49171594741215,1,69987,0.0,7.0,MALE,
2004,BIHAR,MADHUBANI,DR. SHAKEEL AHMAD,INC,328182.0,1.0,695146.0,47.21051405028584,1,87079,0.0,0.0,MALE,
2004,BIHAR,MAHARAJGANJ,PRABHUNATH SINGH,JD(U),283506.0,1.0,664434.0,42.668797803845074,1,46465,0.0,11.0,MALE,
2004,BIHAR,MONGHYR,JAY PRAKASH NARAYAN YADAV,RJD,453286.0,1.0,838216.0,54.07746929192475,1,115927,0.0,1.0,MALE,
2004,BIHAR,MOTIHARI,AKHILES PRASAD SINGH,RJD,348596.0,1.0,679090.0,51.33281302920084,1,97024,0.0,0.0,MALE,
2004,BIHAR,MUZAFFARPUR,GEORGE FERNANDES,JD(U),370127.0,1.0,784096.0,47.20429641268416,1,9693,0.0,0.0,MALE,
2004,BIHAR,NALANDA,NITISH KUMAR,JD(U),471310.0,1.0,895116.0,52.65351082988127,1,102396,0.0,0.0,MALE,
2004,BIHAR,NAWADA,VIRCHANDRA PASWAN,RJD,489992.0,1.0,1010037.0,48.51228222332449,1,56006,0.0,0.0,MALE,
2004,BIHAR,PATNA,RAM KRIPAL YADAV,RJD,433853.0,1.0,901616.0,48.11948767546272,1,38562,0.0,0.0,MALE,
2004,BIHAR,PURNEA,UDAY SINGH,BJP,244426.0,1.0,709015.0,34.47402382178092,1,12883,0.0,0.0,MALE,
2004,BIHAR,ROSERA,RAM CHANDRA PASWAN,LJP,394240.0,1.0,713798.0,55.23131193979249,1,138411,0.0,0.0,MALE,
2004,BIHAR,SAHARSA,RANJEET RANJAN,LJP,350426.0,1.0,738280.0,47.46518935905077,1,30787,0.0,0.0,FEMALE,
2004,BIHAR,SAMASTIPUR,ALOK KUMAR MEHTA,RJD,437457.0,1.0,864746.0,50.58791830202164,1,126783,0.0,0.0,MALE,
2004,BIHAR,SASARAM,MIRA KUMAR,INC,416673.0,1.0,697268.0,59.75794099255953,1,258262,0.0,0.0,FEMALE,
2004,BIHAR,SHEOHAR,SITARAM SINGH,RJD,303243.0,1.0,666398.0,45.50478842973719,1,73883,0.0,1.0,MALE,
2004,BIHAR,SHEOHAR,SITARAM SINGH,RJD,303243.0,1.0,666398.0,45.50478842973719,1,73883,0.0,0.0,MALE,
2004,BIHAR,SITAMARHI,SITARAM YADAV,RJD,326165.0,1.0,690851.0,47.212061645709426,1,98005,0.0,2.0,MALE,
2004,BIHAR,SIWAN,MOHAMMAD SHAHABUDDIN,RJD,317511.0,1.0,637549.0,49.80181915429245,1,103578,0.0,19.0,MALE,
2004,BIHAR,VAISHALI,RAGHUBANSH PRASAD SINGH,RJD,361503.0,1.0,748759.0,48.28028778285135,1,105935,0.0,0.0,MALE,
2004,CHANDIGARH,CHANDIGARH,PAWAN KUMAR BANSAL,INC,139880.0,1.0,268670.0,52.063870175308004,1,45248,0.0,0.0,MALE,
2004,CHHATTISGARH,BASTAR,BALIRAM KASHYAP,BJP,212893.0,1.0,450425.0,47.26491646778043,1,54373,0.0,1.0,MALE,
2004,CHHATTISGARH,BILASPUR,PUNNULAL MOHLE,BJP,324729.0,1.0,621425.0,52.25554169851551,1,81553,0.0,0.0,MALE,
2004,CHHATTISGARH,DURG,TARACHAND SAHU,BJP,382757.0,1.0,761815.0,50.24277547698588,1,61468,0.0,0.0,MALE,
2004,CHHATTISGARH,JANJGIR,KARUNA SHUKLA,BJP,303655.0,1.0,717698.0,42.30957868072643,1,11329,0.0,0.0,FEMALE,
2004,CHHATTISGARH,KANKER,SOHAN POTAI,BJP,274294.0,1.0,553888.0,49.521563926281125,1,73626,0.0,0.0,MALE,
2004,CHHATTISGARH,MAHASAMUND,AJIT JOGI,INC,414647.0,1.0,771432.0,53.75029814682305,1,118505,0.0,0.0,MALE,
2004,CHHATTISGARH,RAIGARH,VISHNUDEO SAI,BJP,329057.0,1.0,648435.0,50.7463354075582,1,74243,0.0,0.0,MALE,
2004,CHHATTISGARH,RAIPUR,RAMESH BAIS,BJP,376029.0,1.0,689517.0,54.535131113518595,1,129519,0.0,0.0,MALE,
2004,CHHATTISGARH,RAJNANDGAON,PRADEEP GANDHI,BJP,314520.0,1.0,665935.0,47.22983474363113,1,14323,0.0,0.0,MALE,
2004,CHHATTISGARH,SARANGARH,GUHARAM AJGALLE,BJP,242575.0,1.0,587907.0,41.26077764000088,1,59118,0.0,0.0,MALE,
2004,CHHATTISGARH,SARGUJA,NAND KUMAR SAI,BJP,357108.0,1.0,676699.0,52.77205966020343,1,103452,0.0,0.0,MALE,
2004,D&N HAVELI,DADRA & NAGAR HAVELI,DELKAR MOHANBHAI SANJIBHAI,BNP,34665.0,1.0,84703.0,40.92535093208033,1,12893,0.0,0.0,MALE,
2004,DAMAN & DIU,DAMAN & DIU,PATEL DAHYABHAI VALLABHBHAI,INC,27523.0,1.0,55591.0,49.50981273947222,1,607,0.0,0.0,MALE,
2004,GOA,MARMAGOA,ALEMAO CHURCHIL BRAZ,INC,164432.0,1.0,297678.0,55.23821041528094,1,50524,0.0,0.0,MALE,
2004,GOA,PANAJI,SHRIPAD YESSO NAIK,BJP,144842.0,1.0,254819.0,56.841130370969196,1,56213,0.0,0.0,MALE,
2004,GUJARAT,AHMEDABAD,HARIN PATHAK,BJP,301853.0,1.0,548559.0,55.02653315322509,1,77605,0.0,1.0,MALE,
2004,GUJARAT,AMRELI,VIRJIBHAI THUMMAR,INC,220649.0,1.0,475646.0,46.38933156170766,1,2030,0.0,1.0,MALE,
2004,GUJARAT,ANAND,SOLANKI BHARATSINH MADHAVSINH,INC,307762.0,1.0,591240.0,52.05364995602463,1,61085,0.0,0.0,MALE,
2004,GUJARAT,BANASKANTHA,CHAVDA HARISINHAJI PRATAPSINHAJI,INC,301148.0,1.0,642355.0,46.88186438962879,1,6928,0.0,1.0,MALE,
2004,GUJARAT,BARODA,JAYABEN THAKKAR,BJP,316089.0,1.0,652409.0,48.44951556462281,1,6603,0.0,0.0,FEMALE,
2004,GUJARAT,BHAVNAGAR,RANA RAJENDRASINH GHANASHYAMSINH (RAJUBHAI RANA),BJP,247336.0,1.0,444831.0,55.60223995180193,1,80426,0.0,0.0,MALE,
2004,GUJARAT,BROACH,VASAVA MANSUKHBHAI DHANJIBHAI,BJP,299630.0,1.0,680795.0,44.011780345037785,1,72202,0.0,0.0,MALE,
2004,GUJARAT,BULSAR,KISHANBHAI VESTABHAI PATEL,INC,321769.0,1.0,689982.0,46.63440495549159,1,44486,0.0,2.0,MALE,
2004,GUJARAT,CHHOTA UDAIPUR,NARANBHAI RATHWA,INC,246855.0,1.0,556516.0,44.35721524628223,1,36239,0.0,0.0,MALE,
2004,GUJARAT,DHANDHUKA,VARMA RATILAL KALIDAS,BJP,249322.0,1.0,516553.0,48.26648959545293,1,22794,0.0,0.0,MALE,
2004,GUJARAT,DOHAD,KATARA BABUBHAI KHIMABHAI,BJP,228154.0,1.0,517845.0,44.0583572304454,1,361,0.0,0.0,MALE,
2004,GUJARAT,GANDHINAGAR,L. K. ADVANI,BJP,516120.0,1.0,845576.0,61.03768318873761,1,217138,0.0,0.0,MALE,
2004,GUJARAT,GODHRA,SOLANKI BHUPENDRASINH PRABHATSINH,BJP,295550.0,1.0,537381.0,54.998222862363946,1,53719,0.0,0.0,MALE,
2004,GUJARAT,JAMNAGAR,AHIR VIKRAMBHAI ARJANBHAI MADAM,INC,204468.0,1.0,433441.0,47.173202350492915,1,5593,0.0,0.0,MALE,
